更新日期,#genre#
CCTV17,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227188/index.m3u8$IPV4•线路4
CCTV17,https://stream1.freetv.fun/b6866815f985fb51d1a8c195ef73afbd858d740c62358e35b9f665896b40dd91.m3u8$IPV4•线路5
CCTV17,http://go.bkpcp.top/mg/cctv17$IPV4•线路6
CCTV17,http://74.48.192.96:82/live.php$IPV4•线路7
CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$IPV4•线路8
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8$IPV4•线路9
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8$IPV4•线路10
CCTV17,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8$IPV4•线路11
CCTV17,http://120.211.62.180:8000/hls/17/index.m3u8$IPV4•线路12
CCTV4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631$IPV4
CETV1,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226673/1.m3u8$IPV4•线路1
CETV1,https://migu.188766.xyz/$IPV4•线路2
CETV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227190/index.m3u8$IPV4•线路3
CETV1,https://cc06.tv12.xyz/23.m3u8$IPV4•线路4
CETV1,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225792/1.m3u8$IPV4•线路5
CETV2,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226718/1.m3u8$IPV4•线路1
CETV2,https://mursor.ottiptv.cc/migu/923287211.m3u8$IPV4•线路2
CETV2,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227329/index.m3u8$IPV4•线路3
CETV2,https://cc06.tv12.xyz/24.m3u8$IPV4•线路4
CETV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$IPV4•线路5
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/50/20240709/index.m3u8$IPV4•线路6
CETV4,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8$IPV4•线路1
CETV4,https://mursor.ottiptv.cc/migu/923287339.m3u8$IPV4•线路2
CETV4,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227331/index.m3u8$IPV4•线路3
CETV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8$IPV4•线路4
CETV4,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225748/1.m3u8$IPV4•线路5
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/50/20240709/index.m3u8$IPV4•线路6
CETV4,http://49.113.179.174:4022/udp/238.125.3.92:5140$IPV4•线路7
🥭┃卫视频道,#genre#
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8$IPV4•线路1
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8$IPV4•线路2
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路3
浙江卫视,http://goo.bkpcp.top/mg/zjws$IPV4•线路4
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$IPV4•线路5
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$IPV4•线路6
浙江卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.137:8036$IPV4•线路7
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$IPV4•线路8
浙江卫视,http://go.bkpcp.top/mg/zjws$IPV4•线路9
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$IPV4•线路10
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路11
浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$IPV4•线路12
浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8$IPV4•线路13
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$IPV4•线路14
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$IPV4•线路15
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8$IPV4•线路16
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8$IPV4•线路17
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD$IPV4•线路1
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$IPV4•线路2
湖南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873458.m3u8$IPV4•线路3
湖南卫视,http://go.bkpcp.top/mg/hunws$IPV4•线路4
湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8$IPV4•线路5
湖南卫视,http://23.237.228.134/live6/hunan.m3u8$IPV4•线路6
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$IPV4•线路7
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8$IPV4•线路8
湖南卫视,http://222.169.85.8:9901/tsfile/live/0128_1.m3u8$IPV4•线路9
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8$IPV4•线路10
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8$IPV4•线路11
东方卫视,http://z.b.bkpcp.top/m.php#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil$IPV4•线路1
东方卫视,http://goo.bkpcp.top/mg/dfws$IPV4•线路2
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$IPV4•线路3
东方卫视,https://www.freetv.top/migu/651632648.m3u8$IPV4•线路4
东方卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8$IPV4•线路5
东方卫视,https://bp-cdn-ali.bestv.cn/enhance/bestvdfws_enhance.m3u8$IPV4•线路6
东方卫视,https://live.lalifeier.eu.org/kankanews/dfws.m3u8$IPV4•线路7
东方卫视,http://go.bkpcp.top/mg/dfws$IPV4•线路8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$IPV4•线路9
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路10
东方卫视,http://23.237.228.134/live6/dongnan.m3u8$IPV4•线路11
东方卫视,http://69.30.246.194/live/dfws.m3u8$IPV4•线路12
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$IPV4•线路13
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8$IPV4•线路14
江苏卫视,http://goo.bkpcp.top/mg/jsws$IPV4•线路1
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8$IPV4•线路2
江苏卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873461.m3u8$IPV4•线路3
江苏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227228/index.m3u8$IPV4•线路4
江苏卫视,https://www.freetv.top/migu/623899368.m3u8$IPV4•线路5
江苏卫视,http://go.bkpcp.top/mg/jsws$IPV4•线路6
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8$IPV4•线路7
江苏卫视,http://69.30.246.194/live/jsws.m3u8$IPV4•线路8
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8$IPV4•线路9
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$IPV4•线路10
江苏卫视,http://61.156.228.12:8154/tsfile/live/0127_1.m3u8$IPV4•线路11
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8$IPV4•线路12
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8$IPV4•线路13
山东卫视,http://j.x.bkpcp.top/jx/SHANDHD$IPV4•线路1
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$IPV4•线路2
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8$IPV4•线路3
山东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873467.m3u8$IPV4•线路4
山东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227234/index.m3u8$IPV4•线路5
山东卫视,http://go.bkpcp.top/mg/sdws$IPV4•线路6
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8$IPV4•线路7
山东卫视,http://61.156.228.12:8154/tsfile/live/0131_1.m3u8$IPV4•线路8
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$IPV4•线路9
山东卫视,http://120.211.62.180:8000/hls/38/index.m3u8$IPV4•线路10
山东卫视,http://182.150.23.74:808/hls/23/index.m3u8$IPV4•线路11
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$IPV4•线路12
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8$IPV4•线路13
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD$IPV4•线路1
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$IPV4•线路2
北京卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8$IPV4•线路3
北京卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227179/index.m3u8$IPV4•线路4
北京卫视,http://go.bkpcp.top/mg/bjws$IPV4•线路5
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$IPV4•线路6
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$IPV4•线路7
北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8$IPV4•线路8
北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8$IPV4•线路9
北京卫视,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8$IPV4•线路10
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$IPV4•线路11
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8$IPV4•线路12
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD$IPV4•线路1
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$IPV4•线路2
安徽卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873469.m3u8$IPV4•线路3
安徽卫视,http://yc.myds.me:35455/itv/6000000001000009954.m3u8$IPV4•线路4
安徽卫视,http://nas.suntao.online:35455/itv/1000000001000030159.m3u8$IPV4•线路5
安徽卫视,http://23.237.228.134/live8/anhui.m3u8$IPV4•线路6
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$IPV4•线路7
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$IPV4•线路8
安徽卫视,http://61.156.228.12:8154/tsfile/live/0130_1.m3u8$IPV4•线路9
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$IPV4•线路10
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$IPV4•线路11
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8$IPV4•线路12
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD$IPV4•线路1
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$IPV4•线路2
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8$IPV4•线路3
重庆卫视,http://23.237.228.134/live6/chongqing.m3u8$IPV4•线路4
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8$IPV4•线路5
重庆卫视,http://61.156.228.12:8154/tsfile/live/0142_1.m3u8$IPV4•线路6
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$IPV4•线路7
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8$IPV4•线路8
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$IPV4•线路9
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8$IPV4•线路10
四川卫视,http://j.x.bkpcp.top/jx/SICHD$IPV4•线路1
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$IPV4•线路2
四川卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887274.m3u8$IPV4•线路3
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$IPV4•线路4
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8$IPV4•线路5
四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8$IPV4•线路6
四川卫视,http://btjg.net:809/hls/48/index.m3u8$IPV4•线路7
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$IPV4•线路8
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$IPV4•线路9
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8$IPV4•线路10
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD$IPV4•线路1
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$IPV4•线路2
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路3
东南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8$IPV4•线路4
东南卫视,http://8.138.7.223/tv/fjtv1.php$IPV4•线路5
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$IPV4•线路6
东南卫视,http://23.237.228.134/live8/gansu.m3u8$IPV4•线路7
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$IPV4•线路8
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$IPV4•线路9
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$IPV4•线路10
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8$IPV4•线路11
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$IPV4•线路1
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8$IPV4•线路2
深圳卫视,http://yc.myds.me:35455/itv/5000000004000007410.m3u8$IPV4•线路3
深圳卫视,http://nas.suntao.online:35455/itv/5000000004000007410.m3u8$IPV4•线路4
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路5
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8$IPV4•线路6
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路7
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$IPV4•线路8
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$IPV4•线路9
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$IPV4•线路10
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8$IPV4•线路11
深圳卫视,http://111.221.137.234:44330/tsfile/live/1013_1.m3u8$IPV4•线路12
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php$IPV4•线路1
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD$IPV4•线路2
广东卫视,http://goo.bkpcp.top/mg/gdws$IPV4•线路3
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8$IPV4•线路4
广东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873459.m3u8$IPV4•线路5
广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8$IPV4•线路6
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路7
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路8
广东卫视,http://23.237.228.134/live6/guangdong.m3u8$IPV4•线路9
广东卫视,http://btjg.net:809/hls/32/index.m3u8$IPV4•线路10
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路11
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$IPV4•线路12
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8$IPV4•线路13
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8$IPV4•线路14
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4$IPV4•线路15
广东卫视,http://sun135790.x3322.net:9901/tsfile/live/16034_1.m3u8$IPV4•线路16
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$IPV4•线路1
广西卫视,http://goo.bkpcp.top/mg/gxws$IPV4•线路2
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8$IPV4•线路3
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$IPV4•线路4
广西卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887394.m3u8$IPV4•线路5
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路6
广西卫视,http://23.237.228.134/live6/guangxi.m3u8$IPV4•线路7
广西卫视,http://23.237.228.134/live6/guizhou.m3u8$IPV4•线路8
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8$IPV4•线路9
广西卫视,http://60.16.0.216:5757/hls/45/index.m3u8$IPV4•线路10
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8$IPV4•线路11
厦门卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887454.m3u8$IPV4•线路1
厦门卫视,http://goo.bkpcp.top/mg/xmws$IPV4•线路2
厦门卫视,https://stream1.freetv.fun/cc2a1fdd054d0069e308a8c5358596fe1ba08562b102d8223a3b02e620082f96.m3u8$IPV4•线路3
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv$IPV4•线路4
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8$IPV4•线路5
厦门卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.2.11:8060$IPV4•线路6
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8$IPV4•线路7
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路8
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS$IPV4•线路1
甘肃卫视,http://goo.bkpcp.top/mg/gsws$IPV4•线路2
甘肃卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887450.m3u8$IPV4•线路3
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路4
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$IPV4•线路5
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$IPV4•线路6
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$IPV4•线路7
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8$IPV4•线路8
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8$IPV4•线路9
贵州卫视,http://j.x.bkpcp.top/jx/GUIZHD$IPV4•线路1
贵州卫视,http://goo.bkpcp.top/mg/gzws$IPV4•线路2
贵州卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873471.m3u8$IPV4•线路3
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$IPV4•线路4
贵州卫视,http://23.237.228.134/live6/hainan.m3u8$IPV4•线路5
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8$IPV4•线路6
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8$IPV4•线路7
贵州卫视,http://60.16.0.216:5757/hls/37/index.m3u8$IPV4•线路8
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$IPV4•线路9
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8$IPV4•线路10
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$IPV4•线路1
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8$IPV4•线路2
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8$IPV4•线路3
河北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873460.m3u8$IPV4•线路4
河北卫视,https://live.lalifeier.eu.org/hebtv/hbws.m3u8$IPV4•线路5
河北卫视,https://tv.pull.hebtv.com/jishi/weishipindao.m3u8$IPV4•线路6
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8$IPV4•线路7
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$IPV4•线路8
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$IPV4•线路9
河北卫视,http://23.237.228.134/live8/hebei.m3u8$IPV4•线路10
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$IPV4•线路11
河北卫视,http://btjg.net:809/hls/45/index.m3u8$IPV4•线路12
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8$IPV4•线路13
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8$IPV4•线路14
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8$IPV4•线路15
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$IPV4•线路1
河南卫视,http://j.x.bkpcp.top/jx/HENHD$IPV4•线路2
河南卫视,http://goo.bkpcp.top/mg/hnws$IPV4•线路3
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8$IPV4•线路4
河南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887270.m3u8$IPV4•线路5
河南卫视,https://live.lalifeier.eu.org/hntv/hnws.m3u8$IPV4•线路6
河南卫视,http://1.94.31.214/php/hntv.php$IPV4•线路7
河南卫视,http://go.bkpcp.top/mg/hnws$IPV4•线路8
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8$IPV4•线路9
河南卫视,http://23.237.228.134/live6/henan.m3u8$IPV4•线路10
河南卫视,http://61.156.228.12:8154/tsfile/live/0139_1.m3u8$IPV4•线路11
河南卫视,http://123.130.84.106:8154/tsfile/live/0139_1.m3u8$IPV4•线路12
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8$IPV4•线路13
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8$IPV4•线路14
河南卫视,https://zby.130519.xyz/PLTV/11/224/3221226132/index.m3u8$IPV4•线路15
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD$IPV4•线路1
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$IPV4•线路2
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$IPV4•线路3
黑龙江卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873470.m3u8$IPV4•线路4
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8$IPV4•线路5
黑龙江卫视,http://23.237.228.134/live6/heilongjiang.m3u8$IPV4•线路6
黑龙江卫视,http://61.156.228.12:8154/tsfile/live/0143_1.m3u8$IPV4•线路7
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8$IPV4•线路8
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8$IPV4•线路9
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$IPV4•线路10
湖北卫视,http://j.x.bkpcp.top/jx/HUBEIHD$IPV4•线路1
湖北卫视,http://goo.bkpcp.top/mg/hubws$IPV4•线路2
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$IPV4•线路3
湖北卫视,https://www.freetv.top/migu/738906825.m3u8$IPV4•线路4
湖北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873465.m3u8$IPV4•线路5
湖北卫视,http://go.bkpcp.top/mg/hubws$IPV4•线路6
湖北卫视,http://23.237.228.134/live6/hubei.m3u8$IPV4•线路7
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$IPV4•线路8
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8$IPV4•线路9
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8$IPV4•线路10
湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8$IPV4•线路11
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$IPV4•线路12
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8$IPV4•线路13
江西卫视,http://goo.bkpcp.top/mg/jxws$IPV4•线路1
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$IPV4•线路2
江西卫视,https://www.freetv.top/migu/783847495.m3u8$IPV4•线路3
江西卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796511.m3u8$IPV4•线路4
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227226/index.m3u8$IPV4•线路5
江西卫视,http://go.bkpcp.top/mg/jxws$IPV4•线路6
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$IPV4•线路7
江西卫视,http://23.237.228.134/live8/jiangxi.m3u8$IPV4•线路8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8$IPV4•线路9
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$IPV4•线路10
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8$IPV4•线路11
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$IPV4•线路12
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8$IPV4•线路13
吉林卫视,http://j.x.bkpcp.top/jx/JILHD$IPV4•线路1
吉林卫视,http://goo.bkpcp.top/mg/jlws$IPV4•线路2
吉林卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004972569.m3u8$IPV4•线路3
吉林卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227240/index.m3u8$IPV4•线路4
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8$IPV4•线路5
吉林卫视,http://23.237.228.134/live8/jilin.m3u8$IPV4•线路6
吉林卫视,http://61.156.228.12:8154/tsfile/live/0116_1.m3u8$IPV4•线路7
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8$IPV4•线路8
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8$IPV4•线路9
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8$IPV4•线路10
内蒙古卫视,http://j.x.bkpcp.top/jx/NMGWS$IPV4•线路1
内蒙古卫视,http://goo.bkpcp.top/mg/nmws$IPV4•线路2
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8$IPV4•线路3
内蒙古卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887427.m3u8$IPV4•线路4
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路5
内蒙古卫视,http://23.237.228.134/live8/neimenggu.m3u8$IPV4•线路6
内蒙古卫视,http://60.16.0.216:5757/hls/41/index.m3u8$IPV4•线路7
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8$IPV4•线路8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$IPV4•线路9
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$IPV4•线路10
辽宁卫视,http://j.x.bkpcp.top/jx/LIAONHD$IPV4•线路1
